fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
10,20,-997.27,-9.97,45,28.89,0.86,24.86,2979.24,-0.7,23.8,1,147,13,32,5922.07,6919.34,1316
5,31,-999.0,-9.99,51,25.49,0.86,28.93,3590.09,-0.59,20.8,1,142,13,38,6296.01,7295.01,1304
9,26,-1007.46,-10.07,44,29.55,0.86,30.16,3882.77,-0.75,24.1,1,149,13,31,6044.82,7052.29,744
6,26,-1011.89,-10.12,55,23.64,0.85,28.07,3407.79,-0.71,19.2,1,148,13,42,5824.27,6836.16,822
8,27,-1029.89,-10.3,46,28.26,0.85,28.51,3577.85,-0.75,23.2,1,149,13,33,6043.84,7073.73,744
15,28,-1036.07,-10.36,31,32.26,0.83,29.59,3767.77,-0.94,33.8,1,142,10,21,4964.1,6000.17,750
10,22,-1048.19,-10.48,46,30.43,0.86,27.92,3467.13,-0.71,23.5,1,148,14,32,6201.37,7249.56,822
8,26,-1060.82,-10.61,48,27.08,0.86,29.89,3811.78,-0.71,22.1,1,148,13,35,6321.4,7382.22,820
10,33,-1070.49,-10.7,36,25.0,0.82,29.14,3672.65,-0.88,29.3,1,143,9,27,5003.23,6073.72,750
10,27,-1087.13,-10.87,40,27.5,0.85,31.93,4180.14,-0.77,26.6,1,148,11,29,6066.48,7153.61,744
7,26,-1097.49,-10.97,50,26.0,0.85,28.8,3600.32,-0.74,21.3,1,147,13,37,6234.37,7331.86,826
10,26,-1106.38,-11.06,41,29.27,0.84,31.64,4116.11,-0.87,26.0,1,148,12,29,5913.2,7019.58,743
15,30,-1105.64,-11.06,29,34.48,0.81,30.03,3817.08,-1.05,35.9,1,142,10,19,4840.86,5946.5,744
